0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
110622,111417,111971,112630,113149,115771,116560,117084,121948,122596,123214,130570,134238,137081,141186,142544,143074,143741,145410,145918,147149,148234,148814,149764,150475,151103,152885,153711,155162,156393,158403,160562,162549,166512,167683,170601,171427,171936,176843,177937,180446,192093,196623,213893,1006413,1045885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110623,111476,111992,112565,113253,113770,115023,115595,116407,122999,129863,131207,131813,134889,137171,138125,143766,156477,159499,162151,165278,175434,182048,187557,193376,205784,550601,764826,826920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110636,111396,111919,112700,113480,115228,115831,116794,132288,133167,134228,134934,136652,137352,139509,140905,143882,146106,146742,147546,149304,150418,152963,153463,158056,158669,160803,169165,172591,184476,203550,794455,794955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110633,111377,111957,112475,113122,115361,115893,116399,117396,117985,123221,128490,129315,137382,138613,139590,140903,141665,142743,143450,144335,145494,146230,146841,147814,148346,149047,150500,151884,152881,153664,155233,156391,159198,162093,163450,165335,166211,168235,171215,175590,177287,182030,189524,193893,195982,283268,435886,606093,745613,1059276,1228816,-1,-1,-1,-1,-1,-1,-1
110626,111438,111993,112564,113251,113812,115120,115871,116653,126827,129736,130266,131695,132219,133217,133810,134673,135543,136300,138370,141695,143301,145499,146662,148032,149110,151737,152996,153518,154379,155226,157261,158485,158985,159507,160765,163420,168073,189749,194539,223432,542195,606381,606883,1057957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110621,111491,112003,113001,113744,115066,115820,125909,126620,127255,129089,133063,134532,138365,139400,143141,144751,146178,146976,149289,150464,151422,155822,197437,204021,209070,661045,885919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110623,111506,112058,112667,113193,115067,115639,131737,132902,134921,136838,137556,139393,142491,144424,146922,148512,151151,152367,155520,160177,196708,203779,205100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110581,111520,112093,112765,113550,115335,115848,116360,121368,125364,127528,128521,133387,136747,137441,138184,138753,139752,140699,141582,142478,143076,143609,144267,145534,146354,147652,149547,150884,153091,153939,165845,176761,186065,193055,211579,306274,541620,665481,670160,887275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110581,111441,112100,112659,113174,115816,116327,117029,124630,125415,131818,132975,133979,134619,135139,136655,137449,139473,140785,141499,143319,145064,147093,149548,150892,152853,154105,155174,156095,158155,158842,161548,178763,182764,198502,207037,208697,222815,391018,465716,471439,912571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110586,111425,112001,112852,115947,116505,117200,124502,125017,125838,135819,137865,140539,141779,143340,145264,145856,147336,148990,150344,154648,156025,161561,164004,164537,168184,171543,172273,185098,196740,205655,207300,215226,219761,222941,343072,343682,855595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
85322,86021,110580,111422,111998,112850,116269,117233,117800,130164,132563,133656,134421,136049,137076,138666,139367,140937,142285,143084,143683,145191,146313,147950,150643,151836,155028,156078,157789,160446,161453,163081,164431,166171,169063,169783,170371,175221,188393,227217,729067,1159161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110626,111415,111993,112952,113552,116264,116929,117585,123575,127126,131505,132867,134364,135084,136217,137822,138705,139483,142714,145322,153306,155483,157132,160995,162706,164615,167324,171598,188337,192645,206418,366454,367256,555206,717808,776188,802115,1149200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110581,111454,111967,112627,113142,115743,116315,116833,117352,128707,130420,132220,134606,135283,136964,137711,144411,146184,146984,149825,150338,152606,153910,155361,157339,158273,159018,159698,162008,163458,164117,165157,168344,175771,177192,180337,234682,518242,973229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110624,111410,112067,112671,115767,116324,121671,125681,127158,128107,129111,130245,131134,133424,134249,134823,138615,139364,139931,140499,141760,143179,144256,145991,147061,148015,149985,150654,151534,153409,157456,158055,162039,169174,174659,178542,209931,222064,537375,615849,616411,858832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110577,111393,111970,112782,117037,117566,118076,118601,124314,126002,127657,141208,142495,144584,146169,147056,148578,149323,150816,151590,157784,164322,171296,191829,200508,770486,959319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110589,111460,111972,112501,113452,116586,117190,122572,123578,130465,131220,132134,133496,134864,136002,138854,140134,147288,151305,153020,155340,156699,160244,165467,169151,169774,171840,174288,176421,181325,191656,202640,204367,221511,230210,653007,802030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110552,111407,111963,112625,113140,116032,116821,117345,126264,129916,131702,133436,134327,136756,137262,137862,139346,140775,143197,144150,146473,147439,149455,150870,152811,153383,154061,155101,157352,158700,160007,163371,165296,168047,172466,176572,184680,193832,206775,210376,833132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110585,111526,112103,112772,115836,116622,117146,120024,121696,138496,140040,141578,142559,143198,143987,145792,146848,150734,152196,154473,156995,160315,161907,164758,219984,311490,350215,350836,404641,474978,548736,826854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110576,111504,112290,112935,113456,115800,116329,116851,119450,128945,131548,132931,134852,135682,136438,138071,138727,142170,144532,146207,150502,156450,187859,190815,194771,198739,203231,933001,933615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110571,111383,111907,112560,113161,113769,116844,117632,118608,119140,125920,126873,131523,132875,133537,135828,138496,144923,150193,153362,156448,159318,161940,162752,182311,370172,370785,603673,1098166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110566,111421,111977,112672,113192,113715,117296,117826,118433,126156,129983,130558,132299,133403,134727,137881,139115,140155,141164,141920,143070,143901,145104,146471,147725,150093,151963,156034,156634,159301,165557,166474,169899,172540,173976,178036,184658,191740,194620,215832,484864,537073,537686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110576,111458,111971,112591,113149,113795,118651,119182,119694,120350,122529,128691,129493,130167,130881,132203,133311,134033,135209,135917,136971,137875,138460,139425,141149,143837,145055,147255,147805,151088,155819,159086,161299,163859,167939,179809,218088,233552,398755,691810,1025810,1036933,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110617,111533,112107,112780,113742,114276,115032,115585,117528,120432,121580,122540,132567,133526,134894,136241,136874,138194,139380,140061,142240,144640,149427,151388,153883,156387,157584,159054,159966,161662,162890,163508,164516,165170,165886,166789,168496,170377,171344,172107,175879,339747,652092,886337,946318,1103019,1103684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110558,111368,112054,112840,113615,115859,116387,116901,117431,132232,133822,134497,135500,138690,147721,157640,161628,162512,163641,164841,166446,167586,171761,177657,187656,194664,197429,199274,201166,209316,232316,879600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110565,111417,111972,112927,113529,114056,114629,115201,116800,117548,118370,125513,141504,148515,150452,152128,161920,165454,169636,172245,173138,176551,177826,183314,197917,202911,598966,599491,699244,1148511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110558,111405,111982,112756,113412,116471,117388,118044,121894,126448,127197,131246,134136,134795,135769,136384,136912,138720,139884,140859,141766,142840,143808,145817,146376,147245,149066,150025,151427,154509,158063,162572,164545,167266,168893,173956,176018,178513,183473,190046,222259,475841,780437,1075331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110577,111517,112116,112761,113330,113837,114337,115761,116289,116805,117325,123061,124566,128355,129997,130997,131525,132380,133054,133959,135121,135642,136263,137328,138039,138885,139605,140306,141216,141863,143201,144554,145799,147513,148627,151069,156068,162600,163486,167624,169203,169846,171896,180227,191691,197197,368914,1079075,1197383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110569,111525,112058,112576,113357,116191,116720,118755,119285,123102,124685,125206,129493,130550,131717,132357,134433,135149,135718,136780,138536,139315,140149,140982,144736,146288,147486,150481,153152,159231,217942,221560,227813,233360,379713,798318,933178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110548,111506,112104,112673,113189,113713,114448,117250,117842,118359,121976,122505,130346,131328,132518,133549,135425,137593,139035,140108,141010,141535,142473,143412,144611,146454,148330,150394,151052,151994,157257,163020,165826,168294,168825,170314,174112,182476,203349,212928,237593,288941,289555,363765,974845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110588,111418,112058,112663,113361,116669,117202,126031,127004,128550,131395,134440,138361,140096,141825,142446,143784,144629,145579,146691,148640,150785,151799,153499,154519,156064,160999,161734,171736,180971,187253,191817,195617,198577,214814,424412,454186,567196,647153,755266,861617,977657,984835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110582,111425,112022,112726,113357,114139,114872,115430,116315,121378,121931,122458,126298,130692,131517,132796,134607,137177,138395,139169,141473,142190,144816,145368,147865,151749,156188,156719,158090,159571,160996,163054,165022,169782,171178,172520,175680,179388,181564,185648,191183,195885,554916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110563,111464,112101,112658,113258,114857,115818,116427,117070,118522,119058,119821,120439,132699,135201,135898,136765,137630,139491,141438,142382,144329,145464,146748,147530,149703,150990,155737,158099,160532,161354,162957,163482,168083,169579,172581,173488,177439,208538,210402,464495,554666,715302,851365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110589,111407,112291,112943,113550,116212,117136,117915,130116,132492,135088,138221,138756,139916,141572,142837,145482,148611,150222,150858,152541,155397,161042,177722,199383,205399,412098,503000,503618,675826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110554,111515,112091,112757,113331,115362,116324,116896,119604,123296,123827,124340,127623,129689,130713,131473,132465,134022,134714,135811,136329,138278,140913,144281,145371,148802,150181,154919,155458,156610,158773,161491,162527,165708,169279,173354,174227,176791,185354,196244,199273,370383,370945,562841,622561,855310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110574,111442,112099,112661,113616,115287,116037,116853,117507,119545,122000,122508,131102,133812,135289,137264,138225,138732,140467,142913,145381,150413,152236,154373,155548,156783,160158,167909,174525,176447,178972,181317,190453,201439,397832,398495,537698,1137509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110588,111391,111917,112555,113176,115947,116513,117850,118482,119959,122449,123274,131809,132382,133334,135472,136261,138125,138663,139194,141818,142363,144897,145902,147990,148738,151222,157536,163660,168312,170777,173024,177650,183100,194863,200969,209298,219304,246725,652714,920707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110565,111521,112258,112764,114821,115353,116010,122292,128522,129481,130214,132138,133101,133723,135054,135898,137677,138754,139380,139911,141291,142500,143680,144554,150663,174993,176959,177514,178020,180651,181603,183845,186553,188534,192186,642413,669314,1204159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70153,70653,110562,111502,112036,112927,115385,115953,128546,131133,132411,134328,136498,137749,139752,140411,142912,144150,145058,146233,148143,151137,162003,173151,588666,589360,1055751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110566,111406,111908,112438,113054,113956,117186,117969,118926,119965,123073,123607,132342,133332,134178,135021,135549,136458,137342,138189,139292,140381,141079,141972,142505,145553,149038,153144,154506,167610,170389,187239,194223,214595,232672,384562,433126,577785,821290,821909,866761,1042261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110570,111386,111909,112690,113471,115507,116037,116554,117162,121495,123745,124618,127449,129418,130914,132511,133562,135272,138405,140937,141604,146497,152103,157958,180517,183238,188668,199790,395714,396327,446960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110544,111515,112018,112797,115866,116437,116948,117607,129588,131220,131861,133930,135849,137251,138032,139139,140503,141146,141780,143569,144278,145922,149903,154483,160712,164088,167142,218829,768430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110535,111385,111906,112653,116161,116948,117470,120723,121513,122936,128864,136974,138268,139406,140066,140692,142357,143189,143690,145498,148450,150642,171165,192448,194689,199440,208530,1093133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110563,111525,112100,112663,113255,116550,117414,118358,118887,131002,131752,132354,133879,135231,135902,136548,137523,138226,140083,143477,148745,150025,151605,154289,159188,160343,162911,163688,165607,166209,167387,168201,170935,174267,176675,180030,182543,192598,198419,199130,204808,209150,287469,288269,645846,1050529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110546,111416,112371,112886,115307,115847,116401,117139,123981,127482,128755,129756,130744,132832,135254,136757,138676,139495,140163,140676,141862,142871,143689,144861,147747,148632,152644,157982,164430,169995,177285,322146,364875,943536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110553,111373,111899,112546,113156,113839,114416,115947,116873,117606,119944,120898,127344,129850,131098,132378,133136,134500,135820,137038,137668,138752,139257,140802,142066,142799,148873,156377,161616,166415,169129,173493,176496,177323,181092,183268,183794,187713,188348,190419,475323,475936,882370,993668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110538,111398,112104,112665,113405,115577,116540,117421,118596,123546,124076,124590,132775,133449,134456,135875,136932,138097,139514,140048,140887,141800,142849,143826,144333,145229,146001,146976,147922,151218,153759,157297,171252,172669,178426,182737,185553,187432,193022,285608,286220,383445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110570,111516,112091,112755,115074,115998,118249,118826,120104,120847,126488,127354,128693,132325,133929,135215,135982,137125,138392,140549,141070,141732,146105,163311,164511,177354,211668,212296,699403,823974,824588,1166395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110560,111406,111989,112554,113362,119169,122780,124101,126259,128042,130310,133997,134668,137105,138668,139776,140483,141008,142337,143987,144920,145863,146899,148036,148795,150848,152235,153496,154450,155758,157117,157620,159477,161623,931557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110603,111391,111913,112564,113248,113818,114330,120904,125725,126552,129144,130145,132737,139333,141800,144421,146002,147733,150081,152012,156015,156757,160354,164543,177458,181348,183007,184446,185236,189567,195247,334866,335478,892758,1005114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110579,111453,111965,112666,113181,116375,122490,124337,124871,126776,127990,130524,132693,133894,134904,135960,136648,137148,138335,139140,142354,143801,145844,146954,148272,149304,151443,152594,154361,156028,158132,159304,166609,173410,900860,902100,956839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110574,111406,111962,112496,123167,125598,126156,126861,130760,131452,133294,135009,136670,138821,139749,141003,143468,145367,146633,150800,157801,158925,164859,195669,198612,205144,220199,665166,722702,836093,1051728,1069168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110583,111430,111985,112644,113201,122090,127177,128141,128747,129733,130512,131580,132971,134858,136330,137512,138490,139360,141312,142441,145611,146212,152604,155321,160653,165747,172545,173194,175659,177842,179141,180275,181219,183472,187087,188621,190032,192400,195337,196074,206717,1189072,1194361,1196548,1197196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110578,111502,112282,112846,113363,114010,118679,126503,127034,129532,130580,131455,132563,133654,134300,135143,135668,136270,137410,137921,139288,140357,141919,142514,143644,145568,147075,148150,150310,153494,154084,158393,161440,163257,166210,168735,177905,265654,722786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110578,111390,111968,112668,113532,125418,125949,126691,127308,128260,128973,130898,133133,134423,141542,142462,143747,144254,146101,146670,148858,149695,150332,151300,151885,154343,160077,165654,174557,179134,187891,194006,200353,205713,213299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110569,111448,111973,112664,113446,114007,122855,123564,125253,126818,127377,127912,131066,132146,133829,134333,135752,137528,138451,140428,140982,141561,142741,144198,145186,146404,147235,147748,148693,149760,150524,152088,152660,153755,154637,155380,156631,160249,161219,168930,176551,177428,199798,762304,869804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110575,111450,112110,112624,113142,113745,120718,129821,131787,134122,134917,136039,137608,138645,139726,140626,141638,146439,151434,153377,156503,160762,326331,326995,1105745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110572,111407,112048,112832,118004,118577,121325,121856,122761,123516,125733,127265,129080,129704,130274,131860,132746,133894,136360,137780,138615,141419,142594,147887,152025,163076,168615,180932,184280,192686,392259,392874,478964,528020,705093,780314,785384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110584,111455,112111,112623,113225,113748,122613,123145,123840,126450,127132,128478,129501,130506,131243,131824,133070,133619,134223,135355,136498,137196,137785,139549,140217,141104,141761,143514,144598,145474,147402,147980,148577,150862,152576,153971,155109,155701,158755,160341,163980,187298,187995,195068,201457,233464,236208,323086,422857,441109,542680,860726,903260,977203,1052669,-1,-1,-1,-1
110586,111485,111996,112568,113214,113997,119338,122896,123894,127610,129180,130252,131327,132064,133817,134419,136367,137729,138311,139901,141846,143113,143721,145451,146421,152415,156785,157547,164742,180946,187775,210421,231366,428258,428874,582738,624876,854547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110612,111523,112305,112950,113473,114034,117682,119245,119777,120433,127576,129138,130039,131272,132536,134832,135649,136524,138313,139289,140425,141549,143822,144943,145992,146502,147113,149110,150163,151081,153601,154136,156470,157257,158503,159157,161580,163964,165196,168429,172773,175060,177987,183049,327398,340144,352835,425400,453412,507386,507998,512288,724611,743297,894640,978845,-1,-1,-1
110588,111458,112073,112630,113150,113754,119039,120535,123351,124099,124701,129258,134007,134748,136677,140429,141437,142850,143665,145391,146020,147048,149422,150430,153482,156991,160719,163757,164522,166130,171294,177802,199113,204544,209618,218467,482663,572930,1096274,1097379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65433,110639,111406,112065,112668,113178,114133,121592,122163,122818,123375,124201,126913,128318,129168,129879,131352,133831,137812,138473,139838,141216,143522,144152,146231,147581,148443,150138,152917,154833,155336,157126,160450,164174,166753,173427,176471,182188,191333,192132,202974,474814,493858,595577,807098,1180111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110558,111429,111944,112599,113551,119876,120840,121618,126180,126713,127955,128958,131289,134038,134876,136768,137376,137915,139186,140902,141877,143290,145453,146563,148453,149318,152535,156468,157081,162379,197988,378341,842469,909394,987400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110629,111497,112277,112926,113788,117199,117728,118505,121335,123902,126949,131288,131984,132708,133647,134265,134992,136306,136917,138342,140280,140926,142178,144901,148135,151847,154545,159197,164128,164923,170725,184098,185984,194867,740034,758523,1162110,1162778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110626,111454,112112,112778,113650,114309,115850,116419,116935,117454,123763,124586,125410,131030,133353,134582,136446,137009,138248,138786,141081,147439,148200,152451,156903,162906,170530,171572,174819,176509,178899,180230,183632,187975,199203,268402,294751,295449,650663,1248974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110593,111408,112092,112736,113354,114901,115724,116259,120283,121251,125884,126452,133620,137392,140484,142529,146280,151656,155022,158796,167170,175807,177448,178177,180562,181369,183150,184728,185669,189048,190510,193117,195558,196818,197388,202713,208304,502442,504570,505184,1076429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110672,111419,111974,112636,113190,116230,117118,134106,134897,135995,136648,137634,138588,139242,141147,142573,143332,144247,144790,146293,147768,148764,150188,151984,154270,154791,155619,157292,159889,161187,162874,167137,171323,175674,177648,178957,184634,190317,195458,574438,575019,844798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110587,111402,112043,112688,113726,114917,115417,116017,118427,118959,120821,122035,124087,126428,131011,132282,134647,137063,140548,143061,146308,146911,149055,149801,151274,153199,154346,155316,156948,158049,159223,159752,162698,165157,170342,173348,177010,193633,957632,998623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110623,111330,111853,112552,113330,114854,116020,116844,117412,122474,127314,128526,130738,132490,135187,137578,138849,139382,140732,142394,143810,145773,146911,148731,149596,151356,199889,759155,759769,859374,921067,1137669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110583,111397,112351,112877,113432,115113,115643,118545,120795,122032,122560,127460,129420,129949,130652,131418,132317,132850,134314,134852,136926,137950,139689,140689,142067,144009,148152,155997,164301,175651,178382,181172,185238,188308,191567,195122,196804,446216,446717,450879,584873,994204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110609,111462,111981,112551,113148,114432,115821,116914,117446,118265,120370,121401,122968,123684,127971,130135,131404,132115,134454,137124,137895,138721,143994,147811,151781,157214,161169,161889,163239,164081,166782,167463,168257,169505,170025,171294,174169,175500,177256,181396,366971,430164,430829,550683,724137,742167,787906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110581,111435,111955,112604,113211,115731,116260,116883,117450,120221,123848,126342,131341,132511,133406,134322,135560,138150,139385,140107,141923,149180,151731,153021,154599,177833,183195,209135,350900,351463,515239,1240417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110639,111464,112066,112848,113456,116266,117070,118067,120428,120965,122742,132427,133839,135103,135679,137380,138686,140261,140803,141804,142670,146036,146968,148026,149068,150159,152495,169142,174646,177921,180538,181439,185636,186909,189561,191944,193003,195328,371259,371923,399831,572821,581147,808275,809055,898383,931107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110563,111430,111950,112517,113163,113684,114991,115500,116027,116634,120028,129930,131359,132710,134383,135879,136533,138394,139368,140902,141587,144263,144849,145582,148324,150282,152797,176796,181592,385918,615479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110631,111452,111964,112537,113050,114013,114707,115702,116446,117229,119829,123487,124488,125879,126635,127673,128409,129861,132312,134517,136676,137189,138647,139660,140422,141213,143139,144573,145852,147006,147967,148713,149266,157282,162815,166245,176456,180753,183165,193563,203277,226223,721418,892676,952328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110590,111445,111964,112742,113396,115074,116817,120375,121376,128316,133505,134062,136288,137165,139142,139990,141082,142873,143721,145966,147100,150255,152122,155961,156962,164464,168944,175995,180662,190638,211329,221613,226815,235209,305204,305765,605583,845286,966643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110606,111394,112049,112745,116958,117488,118000,118691,119213,120199,124545,125082,125583,129910,130441,135880,140590,141250,142353,144452,152802,154568,155320,156284,157975,158980,161386,162150,164693,165770,167193,168196,168801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110642,111599,112297,112856,113938,115712,116672,117281,119481,123884,124715,125997,127087,129194,129815,131602,133864,134788,135317,136418,136989,137902,138469,140747,141753,143152,144597,145727,148924,151495,152634,154598,156921,163230,171586,180171,182558,186572,187096,187966,193090,214734,270004,270533,414457,623061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
