E,vpp,vp,Number of DPs
64064248.03668164,20.1208213,19.8305225,1
63810366.74201129,20.133995600000002,19.8041744,1
63924008.99950777,20.1155515,19.8120785,1
64177875.724039,20.2117234,19.8542366,1
63839708.19652864,20.1748358,19.7830963,1
64239878.86060188,20.2275324,19.8542366,1
64078347.35336269,20.2156757,19.8410625,1
64407127.53676496,20.211721899999997,19.8595047,1
63890599.2868965,20.1893264,19.8384266,1
63943637.399423175,20.0773461,19.7712383,1
63583944.823136374,20.1945968,19.7738743,1
63704597.53554765,20.1682482,19.7949524,1
63870939.92030055,20.1774702,19.8397446,1
64025704.24192855,20.1300436,19.8002224,1
64488984.212481484,20.2670538,19.931963,1
64533195.66866433,20.2472932,19.8845367,1
64466143.41457255,20.2169927,19.8977108,1
64231732.54621294,20.1906443,19.8660927,1
63758396.93047745,20.1840564,19.8199825,1
64235827.017758384,20.1932793,19.8621407,1
63885492.987962835,20.1115985,19.8015385,1
64242961.45620762,20.191961199999998,19.8384266,1
64539787.81487091,20.1866913,19.8555527,1
64362346.435126625,20.1998667,19.8674107,1
64368911.79492683,20.2407053,19.8779488,1
64323753.01826652,20.197230700000002,19.8516006,1
63932014.404450305,20.1287253,19.7804604,1
64138566.207903616,20.1919611,19.8647747,1
64113914.99065189,20.1853734,19.8278866,1
64474114.21831183,20.330289,19.8819008,1
64666485.521592356,20.2459745,19.9082489,1
64571541.62839358,20.224896,19.8950748,1
64482334.82730746,20.2644194,19.8753147,1
64130005.7401642,20.2104053,19.8436966,1
64031189.93410491,20.2551974,19.8529186,1
64399256.755596265,20.210404399999998,19.8726788,1
64015004.23777766,20.147169899999998,19.8002224,1
64270906.67904008,20.1827389,19.8331566,1
64212393.62219144,20.2367527,19.8726788,1
64196876.35934441,20.263102500000002,19.8898067,1
64245263.95174117,20.1932781,19.8463306,1
64047066.77544866,20.0878864,19.8002224,1
64274322.1635587,20.1893257,19.8634567,1
64387308.93518958,20.2169922,19.8832188,1
64347522.87845067,20.161661100000003,19.8568707,1
64132195.88318615,20.189326700000002,19.8305225,1
64026687.25939906,20.1880098,19.8226185,1
63914997.18645873,20.1932785,19.8516006,1
64253103.89803933,20.166929800000002,19.8502827,1
64177170.65601,20.1998653,19.8199825,1
64393233.194524616,20.1840578,19.8674107,1
64160014.45654953,20.2328015,19.8753147,1
64058854.44637836,20.2407061,19.8489666,1
64166145.623772174,20.178787999999997,19.8318405,1
63584345.102405,20.1287265,19.7567482,1
63753229.28985642,20.108963600000003,19.7791424,1
63675328.982126586,20.2288486,19.7672863,1
63977577.56645996,20.207769799999998,19.8331566,1
63806980.853431046,20.1722002,19.8344746,1
63847783.855585575,20.1181865,19.7817783,1
64061555.83523585,20.1840566,19.8516006,1
63965290.39545872,20.172200999999998,19.8450146,1
63822425.63786741,20.102377099999998,19.7804604,1
63950444.88642942,20.1471685,19.8147125,1
63993374.57301045,20.2960368,19.8476486,1
63862515.780352406,20.2512443,19.8199825,1
64089846.872300215,20.162978,19.8292046,1
64544952.726557754,20.248610199999998,19.8924408,1
64649161.703897215,20.256514600000003,19.8832188,1
64646926.88040496,20.2525632,19.9385509,1
64517722.30127035,20.2973537,19.930645,1
64231715.64893187,20.2235801,19.8674107,1
64542737.84798371,20.2038186,19.8845367,1
64590066.88088341,20.242023200000002,19.9280109,1
64839571.25361807,20.339512300000003,20.0004692,1
64679839.637039855,20.2341187,19.8792667,1
64442117.82279496,20.2604659,19.8634567,1
64398032.39894101,20.2472917,19.8634567,1
64379007.84760103,20.2117219,19.8726788,1
64445954.486941814,20.184057199999998,19.8529186,1
64500886.861414224,20.1919607,19.8726788,1
64421687.99239361,20.2591499,19.8621407,1
64712524.21585339,20.317116300000002,20.0004692,1
64593422.595155075,20.257831499999998,19.9042969,1
64611940.55338147,20.313163199999998,19.931963,1
64586363.08107473,20.2446585,19.9201069,1
