0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
105306,112275,122176,130962,138165,148614,158016,163735,170775,189157,195015,206847,440023,547709,565650,643075,814832,1147251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106490,112275,118186,127166,134665,140024,148561,158957,164415,171477,177425,182525,192266,206862,235351,305225,476171,481479,590500,619442,645697,858354,1023955,1029288,1044980,1123364,-1,-1,-1,-1,-1
104418,111443,116583,131615,140845,148137,157247,162579,172868,179271,184397,191278,201419,208087,220524,230338,470384,538392,544161,585882,677669,698142,716349,995549,1236773,1242072,-1,-1,-1,-1,-1
104969,111581,121164,127339,133099,143101,152781,160226,165316,170365,177531,187611,192624,202004,208667,443895,556317,774307,823520,979880,1020518,1025850,-1,-1,-1,-1,-1,-1,-1,-1,-1
106299,111580,117076,138317,143726,153528,159234,176439,188682,194822,203852,467977,519932,667970,765652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104564,111433,129094,137935,144072,149269,156065,161403,167676,173232,181051,187609,193774,199034,204855,211240,219953,229207,235117,258370,277428,455183,-1,-1,-1,-1,-1,-1,-1,-1,-1
105587,111471,117748,124728,131137,136765,143006,148203,155727,165562,170917,177365,185301,190647,198476,208511,217600,225171,234061,581232,695378,1012122,1145201,-1,-1,-1,-1,-1,-1,-1,-1
51466,104957,111926,128044,133397,141547,146611,154263,160256,166365,173556,181940,187274,195425,202277,208015,219727,228782,1213204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105012,111493,124593,129902,135423,143838,151112,160963,166082,171761,176770,184139,189172,197197,202262,207418,212842,218621,224475,249123,265703,479810,628448,776805,952143,-1,-1,-1,-1,-1,-1
106200,111467,124097,140593,147070,155583,165742,171563,177316,183721,188899,194529,202154,207513,214135,219270,572113,778919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105763,111578,120753,132502,145646,153115,161313,171181,180702,185916,191362,198397,215373,225921,232232,239040,252999,670626,912933,1087527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99127,106447,111490,117126,133464,140845,149937,155620,163928,171760,182012,189223,196809,204318,210085,218536,225726,433938,521076,718118,825788,1222520,-1,-1,-1,-1,-1,-1,-1,-1,-1
111894,117523,134811,143994,149241,154766,159799,169344,175575,180720,190156,195963,203998,214103,333714,464993,619180,753261,1047160,1059645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103850,111584,118048,130155,144412,149763,155163,160648,167585,172695,180417,186994,193295,199084,209784,226471,239649,510105,734879,804069,1002245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103895,111585,116620,131761,137155,142606,147692,152778,158113,164338,188947,199768,205443,211585,356174,454649,596337,616896,787415,954994,992731,1071664,-1,-1,-1,-1,-1,-1,-1,-1,-1
106353,111814,116872,125667,131788,139167,148048,155149,162133,169525,175071,180226,190523,197291,207534,228037,235211,395763,507979,564594,801213,822824,933864,-1,-1,-1,-1,-1,-1,-1,-1
106187,111454,116523,126432,133649,144259,149821,158483,168303,176588,183090,188090,193899,213590,473581,539470,570065,599349,1010296,1046427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102071,112385,117466,127483,137245,142540,148170,153446,160565,167672,173803,179168,184170,190221,196049,203777,209093,216870,225489,442466,592520,672600,936968,967880,1170910,-1,-1,-1,-1,-1,-1
84145,105634,111894,117400,132346,137713,147183,152512,159106,169054,174055,182154,187273,192650,201822,209008,214027,225806,236428,243808,248935,261090,290273,762551,1041819,-1,-1,-1,-1,-1,-1
105516,111463,117564,124186,133004,139208,144474,150670,156920,161951,171199,181132,187925,194547,201164,206372,216535,221798,227398,235549,479989,518366,663070,694605,730332,874330,-1,-1,-1,-1,-1
104203,112756,117881,122937,129237,136268,141581,147279,152520,160058,166190,171775,176978,182021,189205,194501,199678,207976,213512,438173,563430,857509,1035789,1040891,1149223,-1,-1,-1,-1,-1,-1
105307,111874,124121,137066,143741,152798,158636,165171,173082,178327,184207,189506,195337,202002,209808,217624,222965,233435,321327,420867,504653,561322,579846,832592,-1,-1,-1,-1,-1,-1,-1
106257,111576,117542,124109,129335,139378,144734,151192,156776,163316,169499,174977,182530,188361,193377,202717,213101,223687,229768,237167,242936,251382,261967,497259,572717,687910,794140,799397,891740,-1,-1
105353,112394,117534,126365,133251,140611,146882,158980,164997,171050,177242,182688,188168,197133,202477,210763,218646,232417,241857,495995,552194,577103,728309,820177,1024312,-1,-1,-1,-1,-1,-1
105268,111482,122900,130318,141075,147510,153804,158998,164345,169411,176626,183544,192655,200194,212244,218250,225685,235933,492049,701094,722169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105622,112755,128563,137968,144658,154964,160691,170938,176555,183476,191532,197945,205487,210873,216106,221391,227249,236518,245759,441692,642695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104395,111448,116451,125942,132857,138230,148730,158392,164595,171137,178431,184142,190037,195067,556951,582946,656765,901665,972525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105016,111819,117174,126200,133077,141967,147114,157911,163455,171992,176995,186285,194514,200023,207018,215915,568585,647489,915012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105228,112383,117754,124214,129461,138734,144891,151663,159554,165364,173423,182160,191389,201594,210443,222269,568046,694006,976546,981893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104777,111518,116602,131164,140969,146308,158334,167789,174553,184409,189690,194927,201081,209094,216643,223534,228597,563539,601041,801443,986214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105255,112251,117425,132256,138517,150576,155886,163212,168586,177297,183070,188599,195507,203887,217848,229903,254089,367637,497158,541096,734138,795609,-1,-1,-1,-1,-1,-1,-1,-1,-1
105934,112676,124592,152261,161226,166354,172394,183009,190244,195571,200771,206092,212646,222834,763604,815796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104983,111972,117161,123338,134715,142585,148845,157101,166886,173440,178729,183732,191314,199703,208236,214293,244956,304863,459056,531282,597288,699319,847113,1081203,1194454,-1,-1,-1,-1,-1,-1
103200,112241,120277,138810,149035,157829,167356,172587,178605,183652,190753,196912,211395,230486,490540,555123,625362,879126,973851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104296,111517,117022,124979,130395,137239,142943,148431,155125,160603,168720,178219,183712,193651,208818,219376,228625,349052,463470,599550,867582,887492,-1,-1,-1,-1,-1,-1,-1,-1,-1
104686,111581,116643,124217,129610,137825,147338,152627,158503,166360,173066,178885,185194,190435,205143,213546,224025,242710,396636,454366,527863,572058,652405,828644,843970,863913,1050836,1057221,1148675,-1,-1
104881,111453,116692,123410,130529,141850,151662,161236,167783,174446,180236,186481,192940,200762,206851,212275,225310,470377,654729,665046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60018,104539,111911,117135,124105,140543,145635,159900,165701,171473,177939,217187,228466,247042,462741,635998,696724,1011751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104797,111445,116446,124325,132969,138356,146759,153752,159320,168320,176970,182686,188918,198280,215546,519027,586300,735276,922348,1029515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104365,112383,122291,127653,133479,144164,151392,159204,167177,177315,185955,191830,199701,205494,212587,217935,235279,408884,539414,566454,811927,831695,897433,1044000,-1,-1,-1,-1,-1,-1,-1
104666,111468,116468,127723,139307,146053,155066,161267,168186,174570,183212,190362,196018,203336,211167,240125,404925,416894,521411,766343,779819,1015144,1130196,-1,-1,-1,-1,-1,-1,-1,-1
105267,111440,116586,123644,129545,134862,143047,148521,156241,161323,169761,177443,184050,190263,197911,210026,218001,224200,240447,264448,374702,388280,469690,512116,628942,685372,821244,950067,-1,-1,-1
105185,111463,116566,123496,128547,133945,149876,155223,161066,167382,173970,182215,187747,195807,258025,437923,502440,631606,638656,740482,1038592,1125272,-1,-1,-1,-1,-1,-1,-1,-1,-1
104809,111446,119185,129957,138011,143207,150871,156677,166080,171947,179882,185617,193267,210761,216340,348981,449731,469799,557195,632755,738718,806551,886694,988291,-1,-1,-1,-1,-1,-1,-1
105551,111580,120099,128641,134105,144268,150434,160311,165496,171015,183197,193598,204579,209863,338644,413221,487385,500020,536058,568936,642020,684971,711040,893453,959692,-1,-1,-1,-1,-1,-1
105727,111004,116335,121575,131408,137497,143977,150123,158995,166896,174354,181907,194264,202053,209678,217101,291378,456980,515835,581644,632676,661577,706943,921711,-1,-1,-1,-1,-1,-1,-1
105342,111438,116777,126809,139245,144609,149863,156358,165677,172704,180055,189140,194383,203207,210752,269706,360517,447994,475952,502897,567425,579797,603050,766803,791845,873778,1005842,-1,-1,-1,-1
106021,112380,120312,127599,133456,138827,145717,155632,165173,172088,177415,184209,193131,198751,207238,213437,220872,350059,432849,511699,524358,656559,722877,764236,788621,-1,-1,-1,-1,-1,-1
104744,111509,119535,129055,138649,145707,151844,158274,163706,174725,180890,191131,196841,207336,212995,222485,381726,453993,462123,525414,586585,613688,695072,846432,897322,1206022,-1,-1,-1,-1,-1
106570,111575,119073,135091,140392,148062,153407,159523,170248,176871,186269,194788,200023,210798,221274,235656,241038,402005,471602,601257,863075,882267,1135452,-1,-1,-1,-1,-1,-1,-1,-1
106185,111583,116616,129937,139013,144321,149487,157473,162755,168908,185315,191482,204955,217017,375570,520841,602170,810701,924142,1009853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103686,111582,117865,129607,134955,140240,146816,152325,161303,170641,178668,187887,204560,237796,478259,611006,629050,889478,898596,1012057,1045698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12812,105328,112382,118077,127292,133520,143447,148736,159259,167574,176445,183229,188941,197675,210422,220002,547456,664616,877496,958866,964167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
98631,105581,111490,116833,127236,137407,142738,151516,161803,166843,174891,180984,186576,196030,201869,208088,213646,258535,419462,457211,477672,553312,614646,809199,924741,931881,1164441,-1,-1,-1,-1
104357,112666,117885,129019,134345,139359,146645,151969,158153,164062,175004,183342,188676,194901,214608,219804,228908,443267,538478,597653,677897,802144,1067222,-1,-1,-1,-1,-1,-1,-1,-1
29612,105223,111464,116900,127853,137002,142350,149228,156575,164081,169282,177965,183362,192469,197511,214432,223360,231077,239237,376890,471282,539347,624790,636973,682877,737078,961801,974676,983805,1132720,-1
105904,111817,117720,127227,132535,137880,145276,153626,161902,169030,174189,179490,187961,193287,198999,205777,430600,520374,530391,588630,608904,630329,749190,844087,849090,1176457,1194518,-1,-1,-1,-1
106379,111876,117234,129291,136499,144283,153658,161222,166579,173378,178757,186329,191354,206820,217513,250263,531059,632300,697768,955889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104677,111488,126568,133612,138971,151392,156739,162999,168248,177546,182770,193077,203884,212293,224093,234217,242551,518865,552150,566796,692571,846738,1089080,-1,-1,-1,-1,-1,-1,-1,-1
105400,111489,116555,134349,143201,159451,164505,174510,180906,189983,195234,200234,205854,211835,219285,427499,491739,519159,665873,694565,699569,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105742,111572,116586,125755,135632,142661,147767,154904,163713,168861,174472,185146,191741,200351,212799,230541,339950,364938,465243,599365,645556,878436,-1,-1,-1,-1,-1,-1,-1,-1,-1
105716,111471,116474,125743,131591,140786,150623,160097,165378,173527,178528,186563,194323,199737,209705,215183,222948,449554,577894,639134,675063,1156410,1213582,-1,-1,-1,-1,-1,-1,-1,-1
105896,115677,122291,136908,142240,149398,157473,166291,171480,176655,182568,190470,200200,207746,213151,381683,497048,558408,674732,1031333,1044404,1110566,-1,-1,-1,-1,-1,-1,-1,-1,-1
105479,111463,117219,125162,132364,137720,144859,152299,157569,165475,174078,184885,199332,468205,509768,586631,656721,723637,826820,851792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104783,111121,116339,124505,131847,137198,146614,151922,161132,177169,183160,191208,197025,202626,211090,227503,261743,458341,600624,618767,678097,683416,706470,860589,1049819,-1,-1,-1,-1,-1,-1
104815,111578,116600,125156,130211,135838,140841,146624,155380,160781,168377,174478,181847,189779,208987,216248,222401,267782,411469,442041,526852,715902,765313,1210837,1216144,1226537,-1,-1,-1,-1,-1
105451,111580,116779,131663,137013,143099,148105,153110,162270,167587,189021,196630,206828,212656,219651,405983,504501,545711,616219,688013,693208,699671,940456,1184366,-1,-1,-1,-1,-1,-1,-1
36689,105720,110976,116254,129122,137156,142480,148517,153839,161328,166606,177126,185067,190216,195485,201097,219141,271547,290407,418049,510280,633336,640891,690916,960445,-1,-1,-1,-1,-1,-1
105709,111580,116871,126338,134088,142652,150197,155995,168741,174208,182516,193293,205095,216598,227089,478876,530344,578686,669842,772018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104169,111496,116512,122930,131207,136313,141564,148955,155752,170858,176977,182294,201035,207105,220630,233683,252564,568885,574189,579924,780164,812809,829534,849733,-1,-1,-1,-1,-1,-1,-1
103987,111476,116847,128011,133537,144633,150049,155405,169324,174659,199663,205784,505067,656077,774783,866508,1224341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103708,111511,116648,134791,140432,149721,154817,160187,166078,172507,181076,189186,195557,201321,536538,631560,962298,1071670,1078505,1189210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80322,105117,111582,116755,127420,135015,140222,146782,153450,163592,168932,175158,181425,186843,192773,198444,206788,213232,220336,228433,444498,527345,566998,836546,861954,1046656,-1,-1,-1,-1,-1
102909,111482,116483,128267,134683,139969,144986,151489,157673,163455,169391,175323,182092,188686,195828,201085,210230,230650,469723,618853,804126,811698,1045980,1094221,1171179,-1,-1,-1,-1,-1,-1
105782,112377,123074,128873,145564,154911,165212,171328,178274,184276,189577,195197,201762,209485,215365,226161,381485,499743,667688,686274,1166450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105162,115647,129240,139473,144798,154366,163076,168436,175259,180931,203373,214214,240674,409480,522228,542062,547358,659186,788531,909221,1097733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104856,111582,118877,127671,133872,138874,149211,154510,160337,165626,179647,189250,196112,201245,212822,251917,326285,476422,487008,635294,683075,688383,1063185,-1,-1,-1,-1,-1,-1,-1,-1
106188,111576,120401,128100,133498,140238,147724,154135,160750,170406,178428,184093,189985,223039,516200,604991,716751,945582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106366,111570,116814,124891,132705,137997,144498,151957,157606,162974,169691,179860,190816,196419,450168,604704,631753,1026363,1146591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103825,111579,124600,130581,145290,153099,158237,163552,171497,177101,185848,192024,197274,203603,214033,226819,517701,585228,643069,648580,986010,1142381,1159942,1199189,-1,-1,-1,-1,-1,-1,-1
9982,111462,116851,133257,138558,144018,151076,158523,166439,172992,179061,184780,194100,199575,207376,218698,226151,478723,642789,734268,903519,1018430,1024177,-1,-1,-1,-1,-1,-1,-1,-1
105763,112384,117714,131337,137717,144651,150038,155135,161534,166857,172365,184866,192816,520995,536384,541694,729486,834557,890678,1209807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104823,111433,116657,132841,139673,145029,150954,158729,166718,172076,183169,191499,200414,205751,217915,230792,333779,438737,599295,645749,700958,843495,1001392,1098105,-1,-1,-1,-1,-1,-1,-1
104975,110561,115931,128774,137118,143961,149670,157374,162410,170478,175751,196408,201478,218743,249689,521051,541544,691899,702911,855509,877190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3994,105811,111437,116674,124560,130437,136308,146924,152584,158162,163527,169914,177615,182981,193700,202569,244941,397634,514743,526314,683221,903332,-1,-1,-1,-1,-1,-1,-1,-1,-1
104388,109673,116365,126489,137219,142636,152088,159940,166092,171459,177471,182857,189833,208330,215729,224037,229839,242560,465534,529615,534949,606732,892547,988109,1036760,-1,-1,-1,-1,-1,-1
105867,111879,116879,122641,128737,137242,143432,151354,156866,162258,168892,174267,188450,193811,198868,210299,215537,225207,515544,662167,667683,730852,990493,-1,-1,-1,-1,-1,-1,-1,-1
104778,112401,124129,133684,139649,145661,153395,160561,165907,173541,178925,185228,193597,200720,414581,516217,583303,712644,824762,932866,1026247,1167104,-1,-1,-1,-1,-1,-1,-1,-1,-1
106314,112381,129446,135233,144770,152935,160337,166386,171657,176966,185223,190227,198786,203951,214720,552447,561088,723131,995246,1107931,1176639,1244760,-1,-1,-1,-1,-1,-1,-1,-1,-1
103982,111439,116518,136102,142371,147405,152966,160185,166358,171730,178718,183941,191766,199105,204372,209883,218242,229477,446230,595222,600943,617123,1012745,1080040,1246371,-1,-1,-1,-1,-1,-1
104247,109476,114823,124911,135725,141938,150140,155211,160957,167327,172719,178471,184867,191602,197742,205928,216635,229225,234227,239578,247594,452393,470371,513816,527493,627343,665155,752332,781383,903912,1064484
105183,111472,116536,121928,130471,138715,148453,154479,161948,169398,175929,180940,187474,209494,221484,226857,529894,679305,885842,1084533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
62475,102896,111576,116760,122647,127801,134596,144662,152074,158300,167582,173567,180778,185989,522665,712911,718228,1242218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
54151,63640,105708,111481,125645,132394,138100,144829,151938,157521,163852,173800,179129,185622,195179,204464,227176,526353,544695,550060,596273,651298,705330,994811,-1,-1,-1,-1,-1,-1,-1
104512,112237,117289,124318,129602,134920,140162,145496,152340,159599,166798,172094,177510,182512,189643,199603,205749,212828,219386,229132,240489,376604,577839,636096,791916,-1,-1,-1,-1,-1,-1
105160,111463,116466,127817,135696,142680,148643,154603,163193,170875,176702,182008,292629,473101,518470,637949,693133,748622,867621,1050830,1126261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32841,105885,111581,122632,129126,137251,144193,149786,155152,161058,166272,171293,180540,185650,196970,202598,207810,217010,452429,544726,701338,736211,800811,853811,983871,1044030,1234439,-1,-1,-1,-1
105787,111457,121629,126758,140962,146416,156357,162884,177854,182859,188381,196179,205720,214214,229564,244473,512769,525971,702475,711683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105667,112380,124368,129705,135958,141120,147355,152688,157719,168079,176504,186708,192708,198114,203850,213454,218829,514908,574654,627219,687063,872914,963355,1191022,1197686,-1,-1,-1,-1,-1,-1
103139,111495,124568,138800,145337,154961,160278,165778,171427,178168,196598,229709,237021,414024,432919,569853,653550,881595,899875,922729,981359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104808,111258,116262,122951,134351,141499,154580,159837,165042,174375,179893,188523,194534,200374,206970,227750,291338,323994,614558,624874,662299,855049,-1,-1,-1,-1,-1,-1,-1,-1,-1
106316,112752,144854,150190,155796,166335,174093,179168,184994,192133,199290,204399,210123,433434,556067,688768,820250,1055210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103354,109370,114923,130663,138210,144950,150160,156798,165315,170660,176609,185638,192404,199511,208309,223310,230960,251475,464430,471059,648780,666820,704455,1013113,-1,-1,-1,-1,-1,-1,-1
104047,109695,114841,138448,143657,151826,160936,166925,174875,182381,187656,193367,198636,205246,210297,218956,228526,236212,243279,251262,256611,534642,547038,681640,808128,-1,-1,-1,-1,-1,-1
82532,91329,104933,111858,123150,129429,138555,143859,150751,156071,161074,166129,172280,178738,184369,254407,266840,379903,497895,524508,696054,737781,1018482,1095590,1150137,1185942,-1,-1,-1,-1,-1
