0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
103893,111394,111895,112447,113526,114039,114861,115374,118686,119391,120083,129974,135864,138762,144566,147218,150576,156387,159483,370424,395882,581877,880665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104676,111381,111906,112451,113193,113839,114649,115218,116756,117652,118312,129575,130089,134896,136033,153020,160765,166340,177687,183225,195420,273690,356893,514335,1044529,1088661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104246,111439,111951,112577,113333,114580,115222,115965,124735,131491,134739,143812,146185,159024,584503,732564,828530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105856,111406,112351,113396,113963,114479,115439,115978,131321,132703,138431,139664,156857,165784,167678,174436,608613,901375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104271,111384,111953,112563,113418,113985,114997,115599,135959,152357,156977,162377,175933,185497,198357,692127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105305,111390,111955,112523,113029,113566,114087,114592,115481,116919,117527,138871,145001,145782,146393,177926,184116,192015,807279,1129716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106029,111383,111899,112416,112934,113967,114574,115076,115588,120685,121346,121861,140227,145652,146167,152638,153973,164787,171940,178400,496023,683211,1014796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106010,111374,111889,112655,113525,114504,115205,115719,116243,134737,135344,136428,143614,144255,149927,158285,176551,185917,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103179,111466,112044,112724,113486,114006,114529,115907,116421,116944,131285,143366,146868,147580,148438,149888,156185,168014,178081,189215,278086,513023,729932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104777,111798,112629,113400,113920,114472,115412,116113,130289,135376,142430,154830,155347,162650,187091,589497,1099111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104585,111376,111941,112539,113929,114999,115512,116167,138381,139155,139827,142621,147107,150249,154063,155236,158050,159456,163559,340807,525148,1211642,1213416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
101886,111453,112092,112780,113656,114477,115121,115965,130855,138207,145843,155382,156163,156754,173199,328787,588820,769147,1052723,1206379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104512,111388,111965,112774,113374,113912,114622,115193,115766,117809,118326,134041,155298,155947,176171,185229,185881,307811,314138,700170,773938,1239698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104513,111422,112337,113314,113849,114613,115258,115786,116604,117306,142169,142867,143440,156599,168249,181084,196603,364610,375098,375746,741997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104910,111393,111981,112530,113248,114258,114864,115380,115902,116428,150776,152407,182260,202990,227753,331685,882770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111454,111974,112492,113445,114173,114991,115826,126498,137674,141538,149786,158806,177213,193214,194340,208479,229178,564183,595418,628286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105349,111384,112036,112944,113718,114696,115210,115944,121540,131783,136167,139334,183037,478790,717078,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102246,111391,111931,112445,113108,113760,114371,115276,121043,121825,135343,135987,138518,140024,140555,162174,183881,457145,819724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104461,111396,112375,113256,113782,114297,114956,115653,116238,120692,121301,121840,131356,142032,143112,148869,152335,156834,160138,162183,163087,166708,168552,179131,225056,726506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104403,111385,111977,112519,113247,113781,114480,115377,116437,128579,135250,135838,150480,155466,165670,168927,174094,178712,191765,611132,855244,953670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105206,111367,112136,112662,113819,120992,123375,131939,135359,147773,148284,186378,189695,199082,470084,621747,1058158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105765,111412,111934,112840,113497,114072,114962,115533,116389,120321,120928,121670,122324,138412,140801,146892,150433,154039,154544,155117,156079,189790,641088,1135445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103324,111396,112346,113243,114035,114715,115309,115848,116482,117085,117979,126069,137782,145203,148047,148836,149474,150626,162969,178201,718310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103527,111392,112081,112648,113248,113794,114295,114808,121441,140077,140638,157288,157794,160416,356824,528924,988342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105139,111389,111989,112774,113379,114020,115594,116109,116633,117651,119323,119837,129272,136390,138196,139008,140009,140638,285322,608226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105073,111385,112133,112771,113839,114836,115351,116060,148824,152914,155475,162135,164192,165079,165690,171380,179674,203432,204251,213597,781526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
79078,105487,111375,112028,112769,113325,114100,114663,115184,115746,122099,130443,132181,132868,133524,135034,157062,158391,166321,168062,208257,220117,613406,625292,928567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104337,111394,111987,112662,113264,114506,115369,116264,116871,117915,125550,138671,162080,320539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103471,111391,112292,113244,113838,114901,115414,115938,116914,126768,128947,133039,137827,138915,139518,143095,144133,151143,155720,156413,157876,158446,159352,174460,187750,296707,602416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105992,111389,111958,112474,113029,113611,114570,115306,115827,116425,119364,125039,126696,131387,138549,151581,152414,152931,502783,704791,797444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104974,111338,111958,112566,113080,113587,114098,115120,115635,118539,120383,120907,126626,133774,134284,135363,136088,137087,141810,147260,158190,167437,178577,182770,624112,642048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103930,111381,111982,112554,113242,113902,114508,115118,115782,116645,117162,117678,133695,134821,148437,153305,153828,154339,154968,167448,171997,884919,1029951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104774,111392,112037,112853,113596,114113,114635,115194,115802,120364,137373,137884,147427,148358,148933,172434,173433,174604,176836,188517,203062,205813,616109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104104,111387,111985,112852,113806,114565,115610,120613,123111,127606,134707,149343,156793,159524,160030,160544,162909,172935,175222,185363,186103,582969,653298,1205044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105770,111392,112173,112770,113628,114218,114824,122281,140910,141430,144160,162880,188833,191332,585759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104622,111685,112471,113221,114470,115215,115857,128162,133580,134098,134761,135279,135796,136874,141131,150810,156665,157627,164901,209770,630848,1084071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105090,111393,112037,112779,113863,114608,118848,119363,130302,131048,137388,141286,148104,154791,168491,194669,199794,205651,212488,547770,630139,813935,858363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104514,111391,111912,112481,113725,114342,114861,115643,123957,136756,137363,140357,140945,149715,154901,162533,169447,183926,711740,1134878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103654,107711,111465,111986,112506,113324,114081,115024,115540,116065,122538,136607,139287,143093,151126,152331,153807,160425,162634,174856,179752,204719,206191,207182,621391,664527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103635,111454,112196,112834,113813,114399,115341,115856,116378,128176,129175,144730,149025,150659,172135,197179,348008,655471,755158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103899,111388,111987,112770,113713,114249,114810,115310,116022,117063,117880,128681,130894,132594,139007,145018,146144,158136,170713,177963,334619,335272,797426,947359,995063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105976,111334,111843,112523,113206,113723,114224,114804,115752,116292,123216,125271,128154,130452,131290,146137,147597,148604,149183,168410,179011,180012,208521,728449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106136,111832,112678,113346,113959,114496,115036,115554,117146,118094,120637,121166,121676,136109,136769,137337,137849,145749,158252,160961,166788,183337,860853,1149073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111389,112033,112558,113161,113854,114448,115233,116134,121388,127424,129659,138813,144745,150182,155196,162815,169108,209680,212204,224706,1099023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104737,111397,112136,112648,113435,113960,114883,115724,116239,116762,117368,123018,124893,125561,128229,129363,139221,151026,152228,162064,171722,172900,176594,332561,1131831,1221492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105072,111386,112131,112770,113292,113909,114879,115394,115916,116867,117381,118212,133231,141464,142069,142595,158824,167686,339820,583390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105241,111548,112140,112932,113905,114913,115620,116141,126829,127331,130168,139880,140449,142937,152297,163012,165943,177009,553386,633997,851878,876919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104803,111388,112206,114287,114801,115759,116369,122145,122668,123326,128183,130898,147663,148451,157925,170673,1146965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106068,108959,111336,111846,112383,112956,113636,114416,115059,115622,118158,118945,127115,127632,134605,135304,135999,136752,148515,162379,164260,164830,182428,616927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103592,111391,111944,112606,113263,113981,114514,115029,116244,125222,127631,128144,129955,131502,134175,140812,148060,148579,149097,157179,172717,173417,207997,227293,355857,716043,944291,1236453,-1,-1,-1,-1,-1,-1,-1,-1,-1
104537,111392,112178,112772,113427,114107,114859,115374,115948,116557,121098,124419,126419,127209,127726,140232,143067,152685,161950,177450,179170,195539,226391,274396,318713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105410,111392,112139,112654,113252,114035,114550,115497,116011,117056,117667,125695,138240,153431,154009,156345,159180,159886,176410,190925,194674,203292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104239,111384,111978,112650,113254,114226,129069,129639,140318,145189,149211,156050,168917,193518,455017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104744,111829,112660,113255,114027,114583,115304,117687,118205,118721,124700,134252,136672,138551,142937,147630,148144,152102,155580,157755,185218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104535,111401,112311,112957,128009,142889,146098,150012,154106,160148,195402,445017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104522,111390,112040,112778,113550,114238,114993,116407,121229,124569,125176,146953,151070,154369,160934,171669,225433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106224,111383,111983,112766,113539,114204,124076,124643,147034,148261,255355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105503,111385,111942,112467,113328,114396,120721,121327,171143,171928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105581,111333,111833,112664,113249,113934,114498,115321,117069,117639,118146,133373,134220,155520,198428,243913,387584,520760,825709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105217,111470,112111,112939,114294,117493,118101,118671,119186,143939,144562,193396,248258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103309,111394,112298,112952,113551,114505,118015,118534,119143,130100,144370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103359,111395,112038,112779,113550,114419,115396,116134,117134,120380,126843,131705,137944,141451,142549,147626,148687,152726,153809,205345,355384,1025935,1063669,1081437,1082163,1082743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105472,111385,112288,113246,113853,114367,114995,115786,116375,116988,117728,123236,125611,130340,137007,139081,139646,155111,166159,169019,180197,192464,197262,228005,251177,355112,491134,750277,-1,-1,-1,-1,-1,-1,-1,-1,-1
105753,111385,112030,112768,113720,114480,115002,115628,116238,126298,133584,150052,158347,171909,316785,510041,599028,1010075,1046109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
101694,111383,111954,112656,114218,115729,116337,127422,137201,137727,138560,153347,154130,171957,179101,192511,302797,488237,672527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104829,111381,111981,112535,113226,116561,117332,117848,118372,122808,132281,137654,146227,147068,169010,188211,192591,196149,201006,212622,250475,289432,323974,788953,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104756,111451,112067,113196,117537,118146,124128,132875,133532,144444,182280,187881,197413,313983,448072,662833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103801,111381,112280,113229,114188,115456,116948,117462,117987,122878,124561,129173,136189,136706,140102,157615,159985,193004,247746,433734,460427,590120,981580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104804,111416,112324,113571,114606,115121,115642,124054,140457,158538,179541,186882,189231,504358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105337,111385,111984,112722,113718,114238,115896,117479,117995,118517,119122,124048,128792,139329,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104501,111340,111879,112778,113358,113858,114497,115766,116283,126304,133189,133833,140578,141187,146813,158928,177149,259006,366265,577000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104999,111436,112337,113259,114071,114633,115632,122864,125116,130209,147418,176589,204952,352038,619608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104767,111398,112145,112662,114371,115273,115978,116586,128494,137902,157470,229755,231722,366365,472852,719857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103602,111390,111987,112654,113252,115952,116562,117130,125888,132785,148652,149355,178408,190319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35652,104489,111384,111986,112512,116238,117056,117708,126145,129308,132937,133447,157851,163375,175129,177431,206954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104409,111385,112027,112593,113494,115443,116419,117028,117599,124071,129435,144781,145312,191303,308441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104508,111447,111992,112557,113159,113732,114358,115699,116588,126233,131093,140869,141483,170989,184351,198993,200987,223504,286970,380754,494960,600709,706685,995735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105162,111386,111934,112562,113076,113720,114625,115310,116092,117052,120063,120729,127442,132211,134602,149016,150474,650903,795300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105443,111388,112290,113028,113718,115057,115666,116447,123576,124535,152195,179487,189050,194577,200631,369262,419104,469165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104775,111433,112274,112813,113854,115325,116672,117280,117850,123277,123790,124621,134620,135281,148776,166822,173331,182063,297244,438232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102245,111501,113227,113849,116044,116830,117386,120219,120733,121255,136436,137139,138720,139289,147198,149005,178733,190652,238824,315475,761250,1118381,1120126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103776,111395,112035,112772,113726,114401,115756,116951,117602,118212,124919,125435,134331,137157,137815,148388,599262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104136,111395,112171,112729,113262,114696,115704,116218,116743,124158,124673,138011,143929,145682,147255,148282,152118,155230,157995,166305,578491,747593,1080791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103860,111394,111986,112558,113543,116636,117150,117675,123353,123866,124388,140124,141722,142369,143368,151990,225271,429743,525908,735270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104047,111433,112294,112954,115369,116014,116754,124042,124558,137659,140434,141091,141826,148846,197853,244879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103858,111386,111933,112444,112964,113559,114103,115008,115946,116820,117337,121991,124265,124778,129643,132932,143985,146699,147821,152626,153699,158474,159232,162887,201553,346681,964924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103507,111392,111957,112472,113289,114174,114967,116211,116728,117250,117854,122227,122742,123261,124344,132519,133410,133921,134665,151261,167035,188360,303623,438936,1043926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103699,111394,112304,112911,113520,115976,116754,127666,128182,146021,154974,163220,168113,170310,171577,173984,175975,182146,182757,187747,199401,200057,240081,250526,346359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104878,111385,112039,112775,113910,115135,116095,116705,117275,123578,124094,127800,128404,129325,156215,169680,374072,490735,771704,1117595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104650,111395,111968,112482,113400,114555,115662,116269,123432,123946,124471,128484,146052,147969,149741,150256,173897,409325,631327,1124956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103812,111330,111830,112445,113365,113919,115076,115588,116114,116762,119129,119646,129894,134238,137950,138483,139429,145922,164212,165984,245331,456009,846173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104758,111389,112034,112771,113335,113850,114937,115646,116245,120041,120684,129121,134072,134924,150406,706357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105310,111386,112033,112571,113076,114413,116305,117266,121052,122051,131338,138126,142900,143938,144691,150046,150699,157320,158899,166868,632708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104462,111394,111958,112488,113433,114033,114828,116299,117262,120160,120675,121197,126743,139129,139817,142751,143628,156316,172608,851347,1186227,1233436,1237235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105036,111397,112143,112838,113548,114542,115055,115699,116698,120243,120986,127536,133389,145656,152163,153533,155593,169856,239531,511346,526479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104229,111337,111838,112638,113151,113880,114420,115167,115683,116203,119470,119985,120510,129018,138528,143726,145674,146418,149002,158184,180772,202982,241848,335331,438722,586739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106196,111329,111837,112806,113355,113924,114492,115002,115512,116298,116818,119010,119615,130962,135000,135995,136554,148009,199715,270186,334587,413792,433585,814806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105788,111338,111886,112425,112958,113877,114498,116579,117243,118568,119082,119605,121825,129908,134626,137612,138884,157386,185272,216986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102890,111391,111983,112521,113078,113599,114109,114879,115394,115909,116432,117801,118316,129538,138186,140104,146740,152254,161074,251527,303490,440678,500189,700882,1038670,1150669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104490,105705,111386,111966,112765,113328,114104,114688,115381,115895,116414,116980,118017,118533,119049,127262,137946,143343,143875,144566,157487,183343,188885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111395,112139,112739,113255,115928,116437,117197,117953,127168,136619,137285,151483,159516,161766,165820,180838,226138,340962,418835,579784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104076,111445,111960,112770,113338,115909,116657,117352,117867,128876,144556,146616,147166,151327,176916,194447,230173,343262,369058,562204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111395,111928,112669,113548,114196,116357,117179,117989,118634,127781,136885,140725,141830,219460,302514,438127,1148803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104890,111388,112165,112720,113279,113847,114702,115884,116527,117659,118174,118697,127155,137781,153495,207223,295675,519519,704646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105925,111380,112253,113240,113912,115489,116004,116524,117096,117608,118439,129249,131231,153616,161171,161880,169766,305158,615752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104277,111411,111911,112675,113757,114578,115100,115627,116142,116665,126495,129728,133530,151300,154423,168181,176376,191254,200805,203821,205865,212270,249960,258669,277911,278565,366980,517110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111445,111967,112476,113252,113808,114488,116040,116737,117378,117990,130038,134268,139089,164411,174480,175095,291311,291962,292614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105384,111377,112286,112845,113451,114528,115178,115744,116258,116779,117426,123048,125690,126727,132445,135502,136290,138566,145010,147629,150607,154843,155448,187352,268560,468223,468878,1171232,-1,-1,-1,-1,-1,-1,-1,-1,-1
104831,111504,112074,112647,113448,115106,115625,116447,123805,125710,130111,140707,146565,150531,153776,156204,157499,158739,159960,163411,209201,256810,291249,449239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104998,111448,112083,112859,113469,113984,114500,115650,116265,116964,122217,136738,137251,160830,171386,207615,229360,330638,397849,510264,685558,1044097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111379,111934,112434,112937,113847,114699,116305,116912,117475,117993,125087,128862,132328,144197,144764,145277,146193,152197,157574,165352,266040,266696,486798,723335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103879,111435,112439,113237,114879,115824,116430,117163,121317,124418,131785,143534,145424,146519,147122,147672,202554,279721,558631,706235,1214353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104481,111389,111957,112778,115707,116453,116966,117488,125087,125804,135098,135768,136766,140700,146542,152771,155248,168348,174449,255444,411376,422299,1210548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104544,111391,111982,112525,113029,113544,114110,116290,117183,117698,118218,129112,131564,137299,144253,147239,147999,153017,162080,304932,565389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104764,111392,112034,112560,113079,114107,115658,116174,116781,117641,129090,137062,138998,148434,161213,180391,290204,290858,317717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104864,111811,112773,113421,114023,115176,115912,116429,116946,117513,120078,126298,131903,133957,137217,142510,143210,174144,247173,247826,588164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103709,111394,111980,112545,113348,113865,114369,115131,115990,116771,117302,118036,122865,124141,135478,136174,136687,137342,141462,148854,149888,170829,176880,207038,220598,231542,252470,415170,533749,-1,-1,-1,-1,-1,-1,-1,-1
103561,111329,111871,112645,113209,113831,114687,115382,115897,116855,117545,127967,133479,137473,142339,144532,147452,150006,169198,195169,349196,504747,589643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102872,111720,112275,112864,113747,114672,115175,116123,116880,117466,132435,134735,138799,140295,154701,155267,172455,181006,229681,287192,416087,1078191,1106153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111388,111936,112453,113404,114036,114554,115785,116429,116951,117833,118371,134878,140151,147833,148686,153369,163471,171263,318753,440569,836261,888605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102833,111817,112525,113201,114028,114574,115164,115783,116343,116859,128199,134629,144492,145018,145524,146054,151420,163368,174745,175260,181112,181978,184134,195655,221157,618532,1080954,1170850,-1,-1,-1,-1,-1,-1,-1,-1,-1
105015,111438,111989,112759,114169,114798,115365,116196,116711,117233,122997,128858,165080,183757,204460,215484,216053,973370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104759,111373,112053,112761,114023,114560,115633,116248,116854,117461,129180,134597,137221,139269,140001,140521,141050,154317,162970,166131,175122,253095,358324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104206,111392,112167,112688,113360,113902,114664,115268,116007,116649,118818,119461,130397,131815,133791,134423,136680,138806,149112,150350,160241,189234,201154,210202,350095,355402,750074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105714,111385,112173,112774,113333,114091,114793,115306,120338,120853,121375,122360,128004,128943,129492,140157,154036,154735,170309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
