E,vpp,vp,Number of DPs
27207.87098285645,6.22730327,3.11276245,25
21718.53617220454,6.23421836,3.11256504,25
25476.792935957048,6.26010036,3.13153195,21
23958.723444991043,6.2338233,3.11434317,25
27277.670514916128,6.23145223,3.11434317,24
30646.88958491111,6.23619414,3.11434317,18
33032.81036466076,6.23896003,3.11434317,26
29954.513587911613,6.236786840000001,3.11631894,26
22892.625294697904,6.235008479999999,3.11770177,22
20711.28633964815,6.2306621,3.11493587,15
14862.125603064758,6.22987175,3.11375046,22
23007.896106528224,6.23026681,3.11375046,23
14827.675910380038,6.22572279,3.11019421,19
20238.139776448406,6.2275006699999995,3.11157703,25
18278.544308724115,6.2300694,3.11375046,18
19115.04119195468,6.23204493,3.116714,20
20568.315798568925,6.22868633,3.11197233,22
18379.14399515516,6.22572279,3.11019421,20
21644.537677817887,6.237972259999999,3.12106061,21
19186.50308805841,6.24212122,3.1279757,22
19642.80913856922,6.22868633,3.11118197,23
19477.303235600964,6.23105717,3.11375046,20
22753.346404268177,6.22947645,3.11414552,25
19093.65201294441,6.2278959799999996,3.11019421,25
18266.64783209493,6.22927904,3.11375046,26
19699.95835425141,6.231254809999999,3.11572623,25
19038.467632353982,6.23737955,3.11019421,24
20579.12120298347,6.234020709999999,3.11849213,29
19554.8548984531,6.22947645,3.11414552,25
20169.69220777887,6.23026681,3.11375046,21
16708.25764262265,6.23164987,3.11572623,21
22340.600037421795,6.22750092,3.11375046,19
22491.006828826095,6.22947646,3.11473823,19
23377.62672940209,6.24212122,3.12461686,20
23061.724022704348,6.237774610000001,3.11967754,21
21882.07038581102,6.22572278,3.11078691,22
18680.780972153887,6.229279050000001,3.11019421,16
20830.145753084533,6.23026681,3.11355281,25
20622.73385316456,6.23164988,3.11355281,19
22291.614196485298,6.24014545,3.12165332,22
19422.156808443633,6.23006916,3.11592364,29
22707.723584666728,6.22868634,3.11058927,20
21648.595875438106,6.23540378,3.11019421,18
20728.610824170395,6.22750092,3.11375046,20
21923.1199355202,6.22987175,3.11513352,24
16243.089356185528,6.22967434,3.11394811,23
21536.011896464377,6.2336256500000005,3.11730671,28
22840.533944458173,6.22927904,3.11375046,22
25002.5791521875,6.23263764,3.11335516,24
26680.557476477916,6.23500847,3.11533093,25
22437.915300324228,6.23283529,3.11355281,24
26293.536506515466,6.2302668,3.11533093,27
23895.662572274334,6.230069159999999,3.11157703,25
26485.643755354246,6.23323059,3.11375046,26
26922.718433932936,6.23441577,3.11789942,23
21574.676295434892,6.23975038,3.12343144,20
24370.544045978502,6.22829104,3.11098433,21
27747.665481527154,6.22868634,3.11414552,21
33251.31253870989,6.23164988,3.11375046,27
23636.08390691677,6.23204518,3.11394811,23
26358.601387478648,6.22947669,3.11375046,30
29065.097367160757,6.22809362,3.11236739,27
26968.788506538946,6.2269082099999995,3.11019421,20
21147.872323458858,6.23105717,3.11375046,23
26292.217702938902,6.233428,3.11572623,21
26268.167421921007,6.2508146700000005,3.12758064,22
26185.57788757124,6.23777461,3.11375046,23
30809.81112404301,6.22868609,3.11216974,22
31965.976550053612,6.23046446,3.11375046,20
29024.95762467432,6.233428,3.11355281,25
21965.938106453337,6.2346134200000005,3.11710906,26
30631.35614810469,6.22927904,3.11355281,24
26223.369088280764,6.23797226,3.11434317,25
32115.07450053091,6.24607277,3.12856841,20
33832.138193179075,6.23362541,3.11335516,24
30274.377476731403,6.229081389999999,3.11375046,17
27010.247649947072,6.2296741,3.11375046,20
22866.731574150435,6.23224259,3.11829448,26
22885.183121285907,6.22947669,3.11375046,25
20479.78599352213,6.235996480000001,3.11710906,21
26180.832066192277,6.23737955,3.11414552,21
27399.06652080887,6.25081443,3.12718534,23
21065.460908990484,6.23520613,3.12145567,18
27428.994130469746,6.230069159999999,3.11355281,19
15233.856072896251,6.23520613,3.12165332,24
24152.84038061774,6.23026681,3.11375046,23
25946.536103486163,6.22750091,3.11177468,20
24697.643304970425,6.23975038,3.12382674,24
27155.78569184138,6.23085952,3.11414552,21
24311.3044297663,6.2278959799999996,3.11355281,22
26514.962573107838,6.23836732,3.11572623,25
23530.60009554859,6.229279050000001,3.11019421,23
22483.847210404554,6.23441577,3.11770177,22
19923.128778448507,6.230069159999999,3.11157703,22
24601.617902688922,6.23125458,3.11276245,25
25546.62239277142,6.2306621,3.11177468,31
22723.916398089943,6.23263788,3.11375046,20
25648.925010440547,6.24646783,3.12975383,18
25370.41967747055,6.22848869,3.11375046,24
25211.987263267514,6.228883740000001,3.11216974,25
20183.628204144046,6.23224259,3.11375046,21
20815.616811000473,6.233428,3.11592364,27
20202.42967214055,6.227698569999999,3.11375046,20
22756.472255100678,6.231057160000001,3.11216974,25
22610.625809714897,6.229674340000001,3.11513352,21
23857.99415065644,6.22987175,3.11315775,22
20790.329834601453,6.234020940000001,3.11513352,18
22915.34571058619,6.2306621,3.11177468,24
18499.87003905834,6.2438993400000005,3.11276245,25
20773.006192009005,6.233032939999999,3.11572623,26
