0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
104404,111389,112451,113225,113727,114667,115282,116237,116862,117490,118130,118915,122234,135738,136468,147147,196794,197458,225534,709528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105598,108126,111266,111771,112451,113226,114035,114972,115824,116538,117327,118117,118904,119409,120019,120820,129423,141927,146577,159739,208062,268983,505983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104008,111400,112457,113065,113714,114497,115373,116238,116873,117499,118131,118771,120481,121130,126021,128286,134608,144188,145507,146273,164811,169888,185930,255405,255986,356194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103169,111291,111856,112454,113230,114189,114826,115457,116071,116856,117532,118421,118940,119553,120370,121154,135821,149063,172955,174864,176909,188667,220651,428316,656970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104169,111314,111875,112456,113236,113738,114498,115016,115611,116213,116855,117496,118154,118778,119716,120541,137402,139129,143019,154018,155101,162113,178876,236143,827328,928475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105180,111388,111890,112452,113238,113740,114497,115278,116386,117011,117658,118453,119234,120035,122559,123196,127546,131932,133317,137040,148212,166433,170463,180827,229948,336359,371010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106271,107988,111275,111780,112458,113232,113737,114390,114987,116076,116856,117360,117976,119253,126229,130137,134884,136227,143355,148118,154262,172631,233764,352267,586408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102332,111272,111777,112466,113043,114024,114816,115763,116864,117668,118438,119241,120038,121625,138684,139401,143180,253561,382737,910059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104016,111293,111856,112460,113233,114193,114786,115463,116235,116771,117506,118133,118781,120040,124979,133053,153378,156660,212937,243768,262260,363206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104028,111674,112457,113055,113723,114501,115291,116079,116871,117676,118457,119247,120053,131883,136391,139356,159093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103919,111287,111790,112474,112975,113571,114208,114860,115490,116100,116892,134088,134641,162224,172871,266560,269652,876109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102992,111314,111876,112459,112966,113538,114378,114984,115767,116877,117672,118470,119256,120053,120840,131379,156164,171640,172903,192727,198491,533322,961510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105566,111293,111880,112451,113233,114192,114977,115498,116067,116716,117495,118618,133009,135130,137349,148890,162775,171667,175018,223233,515895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105790,107772,111380,111888,112454,113059,113699,114615,115285,116086,116864,117663,118434,121508,131587,135081,145091,159308,159880,176081,204947,242987,480704,987163,992772,1013164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103679,111315,111884,112464,113244,114200,114975,115611,116402,117338,118153,118776,135356,139242,144243,144992,160842,166221,168033,169835,171858,248569,507666,532586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102337,111261,111762,112440,113040,113702,114656,115265,116226,116846,117484,118117,119049,119698,122421,126385,131274,137087,142699,152944,185078,193139,870184,1080715,1221326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104927,111391,111899,112454,113231,113817,114491,115251,115761,116527,117336,118122,118733,119245,132564,134945,136661,137166,146581,176540,353769,476891,634742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
63511,103086,111399,111974,112931,113432,114002,114792,115446,116240,116874,117510,118142,118778,120033,123672,124395,126851,132115,153282,154162,155278,157006,213723,244307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104386,111279,111779,112464,113061,113716,114677,115405,115916,116560,117339,118130,123916,134630,135361,136739,161137,192627,266268,1214855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103977,111550,112099,112995,113902,114844,115351,116130,116921,117716,120450,121188,135861,139745,140365,149591,176642,220346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103541,108169,111276,111776,112464,113428,114186,114805,115454,116252,116885,117670,118593,119107,129873,135838,137280,139088,140138,141071,147149,150456,159390,370481,371069,395788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104449,111671,112451,113225,113820,114515,115283,116069,116864,117622,118304,129515,134868,135973,152998,166203,195327,273595,356799,514365,1044419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104133,111396,111962,112581,113114,113717,114687,115284,130954,131462,134733,140699,143705,144520,147976,158926,636758,883980,943095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105623,111682,112462,113244,113905,114502,115349,116100,116863,117987,131263,132697,139596,156761,165684,167585,956867,1194387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104041,111400,112452,113040,113549,114184,114901,115465,116236,117339,118448,119250,135879,152255,162371,181903,185428,198249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105031,111398,111967,112469,113246,113887,114496,115284,116240,116788,117340,118132,119249,120032,120824,133486,138812,141861,144914,145652,807318,1048307,1078771,1082837,1105681,1127373,1131648,1233012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105793,111393,111896,112441,112942,113872,114481,115016,115593,116236,116859,117501,118771,120599,121338,136562,140221,145634,893704,1014806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105782,111682,112451,112953,113707,114384,115147,115756,116386,117030,117987,118778,134154,134678,136327,143587,158226,176169,185803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103048,107153,109834,111739,112518,113391,113902,114557,115057,115848,116457,117407,118207,131187,146774,147276,168046,189210,278039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104397,111385,112447,112947,113562,114374,115352,116083,116864,118780,130199,135317,142373,142875,144267,154770,162591,394205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104316,107606,111264,111768,112449,113227,113805,114351,114939,115446,116246,132803,138322,139040,139844,140676,142562,159319,340817,388135,1211625,1212607,1213135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
101815,111464,112519,113095,113597,114379,115028,115867,116461,117245,118043,118838,120098,130849,138113,145782,155242,155801,156704,173103,192008,328796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104282,111385,111894,112455,113434,114491,115282,116237,116869,117791,118458,133950,147052,155281,176034,177229,185135,314089,731606,1239675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104444,111688,112456,113060,113723,114516,115131,115728,116237,117031,118142,142041,142793,196758,364635,365221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104683,111280,111780,112458,113054,113559,114197,114806,115456,116068,116872,117670,118777,119574,145657,150683,182141,730764,882780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103951,111278,111779,112458,113056,113556,114191,114982,115756,116557,117340,118124,126439,137403,141183,158729,215375,595325,628295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105118,111394,112449,113227,114192,114796,115452,116226,116869,117496,118141,118775,120039,121478,131690,139237,478800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102076,111403,111963,112466,113058,113710,114497,114998,115765,116874,117677,118454,119264,120986,121619,135001,138459,138962,140018,140623,162109,224166,718249,819655,835589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104228,111395,111896,112459,113047,113716,114496,115286,116078,116875,117665,118457,119235,120044,120647,121318,127484,131298,137569,141975,162122,162835,166702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104297,111398,112448,113230,114047,114975,115764,116867,117664,118460,119241,120033,120841,128561,133016,135519,150371,151336,155407,165553,168825,174026,191674,611143,894863,953664,1176485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105080,111303,111866,112446,113225,113728,114327,114969,115609,116866,120928,121605,131843,133821,135300,144608,147753,198975,470094,470671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105531,111429,112460,113407,113974,114495,114995,115597,116100,116857,120222,120947,122259,125283,140795,146837,154742,792669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103048,111697,112469,113251,113911,114502,115492,116096,116893,117680,118460,119271,120052,126010,128110,134132,137722,145104,148071,148603,149468,162887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103254,111312,111873,112449,113239,114196,114977,115762,116263,116865,117503,118126,118770,119563,121381,140050,140561,142337,157282,157985,356844,878062,941583,1069012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104936,111397,111960,112462,113052,113559,114497,114997,115536,116092,116864,117668,118463,119264,120048,120828,129213,130132,136294,138136,138948,139955,140542,285336,285916,932410,1241092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104845,111395,112453,113231,114195,114779,115286,116075,116866,117658,118780,119573,146486,148731,152856,155417,159686,164963,203614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105110,111396,112453,113230,113730,114533,115290,116078,116859,117359,117986,118769,119554,122080,132111,132837,134962,157039,168056,168641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104113,110602,111317,111879,112462,113227,113727,114501,115306,116093,116884,117661,118481,119247,120046,120834,125490,131991,138601,320548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103340,111273,111775,112454,113231,114012,114633,115282,116240,116882,117513,118133,119263,126709,128885,132981,137784,139087,140059,142989,144073,151121,154095,156527,159240,174399,187629,296717,297294,453936,984222,1136345,-1,-1,-1,-1,-1,-1,-1,-1
105757,111399,112456,113231,113834,114510,115274,116068,116865,117502,118122,119304,124982,126676,127279,138477,151472,152022,502779,706025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104905,111294,111872,112453,112955,113526,114493,115092,115756,116548,117503,118447,119233,120355,120861,126568,133719,135270,136028,147254,624100,641933,872482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103702,111389,111889,112455,113231,113917,114489,114992,115762,116567,117197,118453,133637,138800,153235,153738,154873,167379,171996,172629,1022481,1031841,1035862,1179886,1183767,1187509,1190610,1191488,1211462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104423,111409,112461,113034,113535,114537,115291,116077,116870,117656,118156,118786,120344,128582,137315,140249,147407,147910,148507,172341,205678,891799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103869,111311,111881,112465,113067,113711,114432,114979,115772,116875,118140,118926,120515,121320,123052,124771,127547,130677,155263,159518,160037,583000,694951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105541,111400,111953,112454,113220,114160,114973,115760,116865,117982,119238,122251,140547,141067,162802,182229,183200,188816,941518,945197,990152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104283,111290,111868,112441,113431,114336,114963,115754,116532,117651,118453,128113,133483,133994,134857,136840,148192,151462,156646,164591,402511,1103659,1190242,1191661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104982,111275,111781,112460,113226,113727,114496,115286,116245,116874,117505,118142,118788,130244,134391,137329,141168,148098,148703,154693,163237,844045,858388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104244,111304,111876,112453,113234,113739,114336,114974,115604,116238,116872,117984,118772,119553,120350,123897,136661,140297,140939,162475,169430,711699,1144527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103447,111477,112521,113290,113790,114374,114927,115513,116133,116923,118033,118831,122473,136482,139159,143034,151068,160144,179697,204653,205351,206185,207088,946568,973181,1094340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103261,111463,112522,113297,113801,114371,115244,115828,116783,117564,118205,118835,121218,128117,144675,148931,171940,173940,175239,197199,348018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103673,111773,112453,113049,113718,114406,114952,115891,116540,117671,118456,119242,120034,120821,128552,132537,140084,144988,146048,157657,334527,872832,1170603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105741,111395,111949,112449,113215,114024,114669,115260,115760,116872,117503,118130,119243,120032,120829,122416,123158,125212,128095,134898,147207,148511,151171,168404,178952,797829,823753,1035171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105760,111389,111889,112654,113709,114502,115289,116252,117049,117599,118105,118923,120541,121128,133069,136015,136710,137268,160955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105006,111397,112454,113235,113831,114351,114976,115765,116265,116860,117514,118136,118762,119266,120039,121329,129641,144676,147608,150157,169079,209675,918481,1127794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104659,111398,112159,112939,113901,114501,115122,115626,116241,116868,117505,118136,118767,119571,120359,121942,122960,125579,128170,129152,152122,171618,172807,176588,332571,1182859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105006,111395,112449,113233,114183,114782,115290,116069,116848,117652,118440,119222,120033,127687,133181,141396,142110,143794,153378,158766,167593,339814,583413,682541,775716,1122691,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104860,111286,111859,112436,113043,113694,114194,114780,115428,116040,116843,117946,126771,130061,139744,140571,152232,163006,163548,176943,182074,625835,634007,909283,910144,1099111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104691,111262,111762,112441,113103,113688,114189,114959,115629,116244,122200,128113,130839,147598,148233,148903,157868,815259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105873,108888,111270,111777,112453,112956,113537,114319,114967,115761,116261,116872,117503,118098,118775,120049,121160,127057,134822,136168,136691,138568,162275,164255,164767,1044562,1175328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103354,111403,111952,112460,113241,113741,114327,114981,115613,116251,116870,117505,118005,118766,119558,127573,128182,131406,134115,147894,148463,150452,157082,172711,355766,709398,944301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104375,111682,112457,113236,114188,114800,115301,115818,116368,116871,117657,118776,124302,126360,127151,130749,140145,142947,149176,179164,226295,318717,319295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105180,111394,111901,112459,113239,114015,114518,115437,116068,116926,117531,118776,138182,151383,153315,156340,159792,188615,190836,194612,990574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103940,111383,111893,112448,113230,114188,114970,115757,116260,116865,117675,118771,120039,129014,154551,193513,455001,467538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104468,111294,111880,112457,113052,113703,114501,115282,116245,116863,117590,118127,118783,134232,136615,138471,155574,185119,251313,1011775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104307,111708,112477,113258,114220,115004,115616,116266,116890,127893,140998,261056,445027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104397,111410,112457,113242,113746,114503,115288,116247,116875,117509,118128,119249,121317,122091,124434,143668,151013,171632,347835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105992,111392,112453,113222,113722,114492,115279,116086,116871,117656,123938,124685,146913,255364,920950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105121,111395,111954,112457,113233,113902,114495,115285,116073,116875,117509,118462,119238,120032,120606,121140,171010,174400,975829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105346,111315,111874,112458,113237,114195,114985,115763,116400,117038,117545,118473,119240,120043,133306,134003,155440,161857,387491,825719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104982,111245,111750,112252,112812,113688,114280,114865,115653,117391,117999,118868,143798,144565,155867,203036,248166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103177,111402,112456,113238,113745,114500,115286,116077,117033,117893,118455,119253,120037,130042,144303,239497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103297,111405,112462,113245,113748,114502,115281,116037,116870,117517,118137,119241,120355,126784,131648,147581,148628,152601,153109,355460,1007888,1025931,1063664,1071308,1081457,1082248,1089894,1224359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105357,108353,111392,111953,112457,113231,113997,114498,115277,116243,116858,117493,118133,118942,120045,123217,125592,130283,138967,139528,355020,473188,754453,879970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105524,111395,112455,113230,113738,114491,114995,115573,116229,116875,117674,118774,120675,125075,126208,127284,132573,133525,135116,158327,171873,599057,1009973,1059509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
101467,108015,111392,111953,112455,113047,113713,114498,114998,115634,116243,116858,117666,118771,127365,137092,137607,138554,140439,153210,154017,488141,672536,968663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104597,111679,112458,113236,114189,114981,115608,116238,117312,118003,122750,132222,137594,147023,168886,243703,289442,500573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104488,111388,111888,112449,113040,113710,114488,115282,116055,116847,117480,124070,124599,132806,133337,144308,145286,313891,447979,1079069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103572,111372,111874,112449,113228,113898,114493,115279,116056,116849,117367,117982,119239,120035,122820,124470,129115,132268,136171,140072,192982,247655,433744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104674,111372,111872,112439,112939,113703,114507,115146,115754,123994,140451,153346,158493,159200,159904,496393,504379,504949,922955,925444,1146546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105229,111387,111887,112454,113231,113732,114492,115277,116223,116860,117381,117973,118767,123989,130765,139257,181742,602492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104299,111400,111908,112465,113246,113748,114511,115122,115630,116248,117044,117664,126245,128422,133131,140965,141789,146792,158804,577031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104624,111718,112493,113268,113770,114547,115320,116278,116903,117699,122739,125059,130219,147353,352059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104541,111391,111893,112456,113232,113734,114502,115279,115921,116877,117512,125400,128437,137489,180333,366375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103364,111306,111875,112458,113237,113737,114498,115000,115763,116733,117346,117991,119246,125830,132727,148518,149456,1017755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104384,111398,111963,112463,113054,113722,114505,115288,116217,117030,117530,126086,129248,132931,133431,163353,447221,698918,1074515,1183930,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104174,111393,111952,112452,113226,113731,114498,115284,115927,116543,117051,117637,118783,119570,124014,144665,145188,147196,308348,1235185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104127,111394,111958,112459,113237,113741,114495,114996,115603,116244,116874,117664,118776,119408,120041,120843,126174,131032,140802,141337,174325,706594,1034436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105036,111386,111886,112456,113228,113732,114497,115454,116062,116864,117498,118131,118771,120031,120671,127384,132093,134542,149010,150378,650896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105373,111684,112458,113236,114197,114992,115767,116558,117345,118148,119248,120037,123570,124477,152134,194479,201075,369169,419170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104390,111260,111765,112442,112943,113706,114491,115257,116068,116576,117317,123218,134521,148716,181971,297152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102118,111386,111887,112744,113711,114323,114976,115947,116633,120160,120769,136377,138667,139169,141269,144366,178642,315505,1118364,1120101,1120959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103645,111775,112452,113234,113996,114498,115283,116239,117187,117802,118463,119247,120031,124861,125427,134271,137072,137845,148274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104005,111405,112460,113233,113735,114501,115001,115604,116253,116869,117677,118462,119249,124101,137670,142306,147225,157909,578399,916696,1080801,1173289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103842,111398,111962,112464,113241,113741,114506,115289,116071,116575,117326,117989,119260,123295,123881,140065,141640,142336,151984,525895,735178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103936,111693,112468,113074,113729,114499,115290,115795,116556,117353,118139,123983,124495,137595,140311,140870,141707,148841,197758,228279,921714,1041245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103782,111268,111772,112454,113233,113741,114492,115277,115849,116721,117333,117988,118768,119416,120042,121932,124207,124816,132424,133440,146625,201510,367026,1130054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103303,111389,112161,112752,113715,114494,115283,116112,116872,117872,118944,122168,122745,124321,132459,133350,134568,143665,150040,151201,166974,249364,438843,1016755,1043946,1099243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103565,111404,111908,112781,113737,114365,115007,115919,116875,127607,128173,145963,163128,170304,182013,199309,369654,878281,895555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104644,111394,111898,112457,113231,113733,114501,115453,115959,116890,117983,119255,123520,127743,129319,147046,169559,197989,374105,374675,774111,1117397,1146373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104547,111401,112463,112967,113729,114504,115005,115597,116247,116878,117663,119251,123374,128426,145952,147911,149679,150206,159588,409334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103795,111313,111882,112466,113242,114201,114978,115615,116244,116878,117666,118455,119070,119575,129833,134130,137971,164216,165867,455918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104534,111402,112459,113236,113739,114498,115277,116240,116867,117498,118003,119113,119983,120836,129095,133968,134501,136695,140422,150268,706377,1187023,1211363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105078,111289,111872,112453,113245,113892,114490,115280,115782,116332,117022,117663,118282,119239,120993,131280,138032,143839,144587,149954,150641,158845,395400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104360,111394,111896,112456,113233,113735,114494,114994,115593,116232,117026,117671,118294,120101,120676,126685,139067,139572,143612,156223,851253,1125447,1126833,1186204,1233415,1237056,1239537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104967,111414,112465,113243,114200,114995,115607,116254,116880,117500,118155,120183,127477,145598,155587,156129,237893,239437,526439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
